0,1,2,3,4,5,6,7,8,9,10
-0.0816489094436238,0.7944952471271215,-0.30942533404761946,-0.14267308645773508,-0.4018164768486017,-0.35855255552440657,-0.7243858384056219,2.719070567615349,-2.719070567615348,0.34354593654228494,-0.3435459365422849
-0.08176847981943496,-0.7416666944179658,-0.26849976365906103,-0.13705811449963398,-0.30432407081106017,-0.24431824305446354,-0.515096677369503,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.07838127187257439,-0.03187395453398129,-0.07308768813648639,-0.13319099373471613,-0.40089673716900226,-0.35855255552440657,-0.541257822499018,2.719070567615349,-2.719070567615348,0.34354593654228494,-0.3435459365422849
-0.08176184020199384,-0.04071212781377897,-0.2513095194793081,-0.1426075420379907,-0.38802038165461,-0.35855255552440657,-0.6851441207113497,2.719070567615349,-2.719070567615348,0.34354593654228494,-0.3435459365422849
-0.08153631981097395,-0.19311672558980614,0.15937557013675926,-0.14092523526455186,-0.3677861087034221,-0.35855255552440657,-0.4366132419809585,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.07908174727609968,-0.6826108561212844,3.0884126243796546,-0.03688439299032079,-0.40089673716900226,-0.35855255552440657,-0.3712103791571714,2.719070567615349,-2.719070567615348,0.34354593654228494,-0.3435459365422849
-0.08186879589412074,-0.7370622988784479,-0.28356233636837497,-0.1426293901779055,2.7988776081574787,0.7546720189375873,0.9106857321890564,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08183222566512124,-0.7240636164017884,-0.27316178994159834,-0.13496069306781414,0.13531149603747616,0.1196636349134922,0.4528656924225465,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08156739287302371,-0.7608901406678442,-0.17664375530287793,0.09210702506660072,0.11599696276588774,0.19693978746668897,0.9237663047538137,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
0.5618559946470278,1.0929627474813772,-0.1738217667215595,0.8859591888705036,-0.4018164768486017,-0.35855255552440657,-0.44969381454571594,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08182751112867609,-0.6992165725921448,4.490940949294903,-0.14046642432634127,-0.3447926167134359,-0.35855255552440657,-0.30580751633338427,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.0818643835243992,-0.7748166330499228,-0.24453192403809698,-0.13989837268855673,0.5482746121776285,0.4802856801617437,-0.2534852260743546,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08183342365245036,-0.7457154741276145,-0.27935880518831124,-0.14088153898472228,-0.2840897978598723,-0.2241592467362383,-0.5543383950637754,-0.3899151341022384,0.38991513410223866,-3.0274817101922222,3.0274817101922227
-0.07884379272748351,2.3721091775710446,-0.305550946409732,-0.14230166807918365,-0.40089673716900226,-0.35855255552440657,-0.698224693276107,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
0.02433682008936171,0.20747611021775483,0.3492205643932432,0.6462413977254252,-0.4018164768486017,-0.35855255552440657,-0.031115492473478314,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08179896873786563,-0.7647772973985129,-0.21312344739175149,-0.04907565506277374,0.7800490114366895,0.9316232088420089,1.6170366506859573,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08186423490868946,-0.7397041512489911,-0.16484504345126297,-0.14120926108344414,-0.11577743649317325,-0.15472270386235135,0.5575102729406058,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.0747402450696973,-0.25724737316882734,-0.24743513184142063,-0.13714550705929315,-0.39445855941180613,-0.35855255552440657,-0.698224693276107,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08183694861978971,-0.7753280723814588,-0.20070545618225005,0.0006944076631184005,3.2458710924428105,3.503015183655629,2.611160165607522,-0.3899151341022384,0.38991513410223866,0.34354593654228494,-0.3435459365422849
-0.08175893881887367,0.0056882819051600345,-0.3016765587718446,-0.14267308645773508,-0.3999769974894028,-0.35855255552440657,-0.7243858384056219,2.719070567615349,-2.719070567615348,0.34354593654228494,-0.3435459365422849
