0,1,2,3,4,5,6,7,8,9,10
8.496330254885427e-06,0.4992396771552229,0.0006055101422948834,0.0,0.0,0.0,0.0019083969465648854,1.0,0.0,1.0,0.0
3.8777345049431025e-06,0.0116368898411431,0.0038035442918911604,0.00018995570410370842,0.011947700631199279,0.01258016773556981,0.03244274809160305,0.0,1.0,1.0,0.0
0.00013471402335501795,0.23693665090319666,0.01907356948228883,0.00032078122794167104,0.00011271415689810638,0.0,0.02862595419847328,1.0,0.0,1.0,0.0
4.134200278231277e-06,0.234131270943282,0.0051468362095065095,2.2173817599654682e-06,0.001690712353471596,0.0,0.007633587786259542,1.0,0.0,1.0,0.0
1.2845283708585438e-05,0.18575557261011838,0.03723887375113533,5.913018026574582e-05,0.004170423805229937,0.0,0.04389312977099236,0.0,1.0,1.0,0.0
0.00010765704791512752,0.03038217351329836,0.26612170753860126,0.0035788541605842657,0.00011271415689810638,0.0,0.05343511450381679,1.0,0.0,1.0,0.0
2.86672894493502e-09,0.013098399880056903,0.002626514345874087,1.4782545066436455e-06,0.3922452660054102,0.12259496793290578,0.24045801526717556,0.0,1.0,1.0,0.0
1.4154499301406637e-06,0.017224393133512206,0.003439241018502013,0.0002609119204226034,0.06582506762849413,0.05266403552047361,0.17366412213740456,0.0,1.0,1.0,0.0
1.1645037315219729e-05,0.005535055314637884,0.010981419854275516,0.007942661464196307,0.0634580703336339,0.061174148988653185,0.24236641221374045,0.0,1.0,1.0,0.0
0.024864895709595956,0.5939781166123429,0.011201937632455344,0.03479885021364473,0.0,0.0,0.04198473282442748,0.0,1.0,1.0,0.0
1.597556391217201e-06,0.025111248998403262,0.37571904329397515,7.46518525855041e-05,0.006988277727682597,0.0,0.06297709923664122,0.0,1.0,1.0,0.0
1.7330152021214698e-07,0.00111456010553269,0.005676455747300434,9.386916117187148e-05,0.11643372407574391,0.0923778983719783,0.07061068702290076,0.0,1.0,1.0,0.0
1.3691757660828217e-06,0.01035174130422534,0.0029549895787200717,6.060843477238946e-05,0.014427412082957619,0.014800197335964481,0.026717557251908396,0.0,1.0,0.0,1.0
0.0001168484204391526,1.0,0.0009082652134423251,1.2565163306470984e-05,0.00011271415689810638,0.0,0.0057251908396946565,0.0,1.0,1.0,0.0
0.004102363533187026,0.3129102547013523,0.05207387223735997,0.026689145990197696,0.0,0.0,0.10305343511450381,0.0,1.0,1.0,0.0
2.7000515870048256e-06,0.004301208540192799,0.008130798593304884,0.0031664211532306885,0.14483769161406673,0.142081894425259,0.34351145038167935,0.0,1.0,1.0,0.0
1.790420381340615e-07,0.012259832965520816,0.01190340293391171,4.9521525972562124e-05,0.03505410279531109,0.02244696595954613,0.18893129770992365,0.0,1.0,1.0,0.0
0.0002753544688091042,0.1653994619253714,0.005449591280653951,0.00018699919509042114,0.0009017132551848512,0.0,0.0057251908396946565,0.0,1.0,1.0,0.0
1.23301830181309e-06,0.0009522209426784099,0.009101173827671184,0.0048501530362978,0.44702434625788995,0.4252590034533794,0.48854961832061067,0.0,1.0,1.0,0.0
4.246270811228415e-06,0.2488595157328343,0.0012110202845897668,0.0,0.0002254283137962128,0.0,0.0019083969465648854,1.0,0.0,1.0,0.0
8.603464836059447e-08,0.006556133711167894,0.0006104329889802077,7.391272533218227e-07,0.013638412984670873,0.01504686729156389,0.003816793893129771,0.0,1.0,0.0,1.0
1.0433891161287271e-06,0.0011445585918423134,0.009178749550849035,0.004524197917582877,0.5199504057709647,0.464602861371485,0.5801526717557252,0.0,1.0,1.0,0.0
4.41088973172528e-05,0.5826997309626858,0.0036330608537693005,1.9956435839689212e-05,0.0,0.0,0.013358778625954198,0.0,1.0,1.0,0.0
5.858362324339695e-06,0.5993917417241783,0.0015137753557372085,7.391272533218227e-07,0.0003381424706943192,0.0,0.0057251908396946565,1.0,0.0,1.0,0.0
1.2599835924623229e-05,1.0,0.0006055101422948834,7.391272533218227e-07,0.0,0.0,0.003816793893129771,0.0,1.0,1.0,0.0
3.007510723527854e-06,0.016387429649093333,0.0,1.4782545066436455e-06,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.62754474500281e-09,0.012589334655123154,0.003321710212778556,1.4782545066436455e-06,0.37353471596032456,0.07807104094721264,0.18702290076335878,0.0,1.0,1.0,0.0
1.411620256149612e-07,0.002626309582752752,0.007130829412280574,8.869527039861873e-05,0.11733543733092876,0.08460779477059695,0.12786259541984732,0.0,1.0,1.0,0.0
8.927514755334716e-08,0.0006781469368186978,0.004669950369441234,0.0002993465375953382,0.663210099188458,0.6809324124321658,0.3568702290076336,0.0,1.0,1.0,0.0
0.0014911320097375322,1.0,0.0009082652134423251,0.00016852101375737556,0.0,0.0,0.0057251908396946565,1.0,0.0,1.0,0.0
1.509616612847039e-07,0.01192258445392968,0.0009206225632850778,2.2173817599654682e-06,0.016794409377817853,0.018006906758756783,0.011450381679389313,0.0,1.0,0.0,1.0
1.6275101077851265e-06,0.031743505020062804,0.0019272522814757147,6.799970730560769e-05,0.02028854824165915,0.021460286137148496,0.07061068702290076,0.0,1.0,1.0,0.0
8.596193536406333e-09,0.004080236131824672,0.002204677953996755,2.2173817599654682e-06,0.22824616771866546,0.08164775530340405,0.051526717557251904,0.0,1.0,1.0,0.0
1.429739035957675e-06,0.005326960585625401,0.008431650297499996,0.0011656036784885144,0.12004057709648332,0.09509126788357179,0.28053435114503816,0.0,1.0,1.0,0.0
2.2734000141773563e-07,0.019114841684527623,0.011875878715489034,4.9521525972562124e-05,0.030432822362488725,0.01788357178095708,0.22519083969465647,0.0,1.0,1.0,0.0
1.6847536815628138e-07,0.005971840625172612,0.013580292067207561,8.647788863865326e-05,0.06954463480613166,0.03663048840651209,0.19083969465648853,0.0,1.0,1.0,0.0
0.0005565097421967746,1.0,0.0009082652134423251,6.282581653235492e-05,0.0,0.0,0.0057251908396946565,0.0,1.0,1.0,0.0
7.23118086210671e-07,0.3389963738448942,0.015137753557372086,7.391272533218227e-07,0.0020288548241659153,0.0,0.03244274809160305,0.0,1.0,1.0,0.0
3.6722869709261824e-09,0.016119774774295777,0.0024623332958387126,2.2173817599654682e-06,0.29238052299368794,0.13332511100148003,0.2958015267175572,0.0,1.0,1.0,0.0
1.82159987638479e-05,0.008744149977042736,0.014521030264293962,0.009817088178620448,0.04080252479711452,0.036507153428712386,0.27862595419847325,0.0,1.0,1.0,0.0
2.1206660950527048e-07,0.010166870225382804,0.0024509468322539123,6.50431982923204e-05,0.12635256988277727,0.12259496793290578,0.17938931297709923,0.0,1.0,1.0,0.0
0.0024584064581074897,0.2321675049713417,0.05449591280653951,0.016737536651472675,0.0,0.0,0.08015267175572519,0.0,1.0,1.0,0.0
7.757904537721049e-10,0.013616841932318298,0.0035285510961134223,2.2173817599654682e-06,0.5615419296663661,0.1385051800690676,0.3778625954198473,0.0,1.0,1.0,0.0
0.0035000028951882685,0.32155053033933423,0.009385407205570693,0.004103634510442759,0.0002254283137962128,0.0,0.019083969465648856,0.0,1.0,1.0,0.0
8.596689205405468e-07,0.03236029631618166,0.0021308190245519945,4.804327146591848e-05,0.028629395852119023,0.025777010360138138,0.09541984732824427,0.0,1.0,1.0,0.0
2.0742210492862154e-06,0.006565449489023378,0.005249772933696639,0.00020399912191682306,0.017019837691614064,0.018376911692155894,0.04007633587786259,0.0,1.0,0.0,1.0
1.5251849182969463e-05,0.01132557750055852,0.007627950938909934,0.0023836853919628784,0.022091974752028853,0.02010360138135175,0.10114503816793893,0.0,1.0,1.0,0.0
8.431435827561468e-06,0.005518658855922018,0.011824408843161851,0.004448067810490728,0.05004508566275924,0.043907252096694625,0.18702290076335878,0.0,1.0,1.0,0.0
1.9811009104286522e-08,0.010978202948278292,0.016712079927338783,5.913018026574581e-06,0.030996393146979256,0.016526887025160336,0.17748091603053434,0.0,1.0,1.0,0.0
1.5562226493847759e-07,0.0011599246462590767,0.005649523874807922,0.00010126043370508971,0.1425834084761046,0.1110014800197336,0.08587786259541984,0.0,1.0,1.0,0.0
1.831901518696235e-05,0.011251137252289102,0.007869959169882394,0.00326029031440256,0.022091974752028853,0.02220029600394672,0.11450381679389313,0.0,1.0,1.0,0.0
0.00026460253955426966,0.3323195695402972,0.012715712988192553,0.00041982427988679523,0.0,0.0,0.026717557251908396,1.0,0.0,1.0,0.0
4.774493388828445e-07,0.006090958790214273,0.003904288597446565,0.0001529993414376173,0.07540577096483318,0.08041440552540702,0.12213740458015267,0.0,1.0,1.0,0.0
0.0013554092575860685,0.4992396771552229,0.012715712988192553,0.0021530776889264695,0.0,0.0,0.04007633587786259,0.0,1.0,1.0,0.0
1.5350259937230795e-06,0.4992396771552229,0.0024220405691795337,0.0,0.00045085662759242553,0.0,0.007633587786259542,0.0,1.0,1.0,0.0
0.0012998131691450794,0.29006131444791095,0.023917650620647896,0.0038841137162061784,0.0,0.0,0.04389312977099236,0.0,1.0,1.0,0.0
0.000100825207823986,1.0,0.0006055101422948834,7.391272533218227e-06,0.0,0.0,0.003816793893129771,1.0,0.0,1.0,0.0
2.9224567319272838e-05,0.016076165655271524,0.005743757555456784,0.0029572481405406126,0.017696122633002704,0.01726689689195856,0.08969465648854962,0.0,1.0,1.0,0.0
0.00025691748382514705,0.12777851863360476,0.13835906751438087,0.00444067653795751,0.0002254283137962128,0.0,0.11259541984732824,0.0,1.0,1.0,0.0
2.0470738490079026e-07,5.345355710903747e-05,0.00580787680454954,0.00011973861503813527,0.13142470694319205,0.09805130735076469,0.04580152671755725,0.0,1.0,1.0,0.0
0.011254076030879263,0.3519572292597002,0.020587344838026038,0.02894644062184254,0.0,0.0,0.04580152671755725,0.0,1.0,1.0,0.0
0.0001032873112258287,0.6995438062931337,0.003027550711474417,3.8434617172734785e-05,0.0,0.0,0.013358778625954198,0.0,1.0,1.0,0.0
1.0415238920434616e-06,0.006347995461369296,0.0046094097434983715,0.00012565163306470985,0.0246844003606853,0.025653675382338433,0.047709923664122134,0.0,1.0,1.0,0.0
0.00039276032547104695,0.5993917417241783,0.0015137753557372085,7.391272533218228e-05,0.0002254283137962128,0.0,0.0057251908396946565,0.0,1.0,1.0,0.0
7.216411271671899e-09,0.02164560457949674,0.006790363738592621,7.391272533218227e-07,0.23737601442741207,0.01628021706956093,0.1316793893129771,0.0,1.0,1.0,0.0
7.530475957665116e-06,0.0008044167496553522,0.012827384940664972,0.0014730806158703925,0.013525698827772768,0.014923532313764186,0.022900763358778626,0.0,1.0,0.0,1.0
1.3523806187640114e-06,0.01965578587353325,0.0017386791228753082,4.065199893270025e-05,0.017696122633002704,0.017143561914158854,0.03244274809160305,0.0,1.0,1.0,0.0
8.871007982415752e-06,0.007326474785785183,0.019905154372034422,0.005054152158214623,0.02682596934174932,0.028120374938332512,0.2538167938931298,0.0,1.0,1.0,0.0
1.2816434650980549e-07,0.0053955040207475935,0.013226804599824504,6.430407103899858e-05,0.06740306582506762,0.036260483473112975,0.16984732824427481,0.0,1.0,1.0,0.0
0.0034686847685675847,0.19265172439311434,0.02966999697244929,0.012857857698786427,0.0,0.0,0.03625954198473282,0.0,1.0,1.0,0.0
1.096744916000043e-05,0.006209622367482171,0.01300257759980463,0.0064518417942461895,0.05511722272317403,0.044523926985693144,0.22900763358778625,0.0,1.0,1.0,0.0
1.3337772416712807e-05,0.01949151172177444,0.00743388209328264,0.0028619007248620975,0.02874211000901713,0.02836704489393192,0.22709923664122136,0.0,1.0,1.0,0.0
2.429352784334682e-08,0.019469307962621994,0.0009817494540120925,0.0,0.011609558160504959,0.01258016773556981,0.013358778625954198,0.0,1.0,0.0,1.0
9.766462962185184e-06,0.6661597847701486,0.0009082652134423251,7.391272533218227e-07,0.00011271415689810638,0.0,0.003816793893129771,1.0,0.0,1.0,0.0
0.00015176078613723934,0.23693665090319666,0.01907356948228883,0.00036143322687437127,0.00011271415689810638,0.0,0.02862595419847328,1.0,0.0,1.0,0.0
1.614318823420001e-07,0.012050094766943752,0.0009799703618719824,2.2173817599654682e-06,0.01284941388638413,0.013936852491366553,0.009541984732824428,0.0,1.0,0.0,1.0
3.975652119741534e-06,0.014857140111796096,0.017120310958756945,0.0015824714493620222,0.024571686203787194,0.02281697089294524,0.3282442748091603,0.0,1.0,1.0,0.0
5.9466923157472266e-06,0.01939606868059917,0.015272912071277192,0.0019069483135703024,0.02276825969341749,0.020596941292550568,0.3377862595419847,0.0,1.0,1.0,0.0
0.012507745702348985,0.42165709192575035,0.021495610051468363,0.03359037715446356,0.0,0.0,0.05725190839694656,0.0,1.0,1.0,0.0
0.0005458075589115975,0.234131270943282,0.06690887072358462,0.004562632534755611,0.0,0.0,0.09923664122137404,0.0,1.0,1.0,0.0
0.008283183825978698,0.7022506188490515,0.011201937632455344,0.011592471841099466,0.0,0.0,0.04961832061068702,0.0,1.0,1.0,0.0
0.0003385773016277742,0.21309092124392154,0.004238570996064184,0.0001788687953038811,0.000563570784490532,0.0,0.0057251908396946565,0.0,1.0,1.0,0.0
2.601421060580653e-07,0.0014642161593117885,0.0052908551148787295,9.978217919844607e-05,0.08611361587015329,0.0709176122348298,0.05725190839694656,0.0,1.0,1.0,0.0
