0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.01,0.3093966311905747,96.0,20.39656446940501,2.0,5.0,12.0,11.0,0.83151700886095,0.6749983506975122,0.0506291840574105,1.0,0.0,1.0,0.0
0.4548102986788759,0.1771822642551945,69.0,14.586372767450625,3.0,5.0,7.0,6.0,0.2584237137036332,0.4604188247748662,0.0094961104450281,0.0,1.0,1.0,0.0
0.2109331960793536,0.5347885756766904,104.0,17.10283882903917,1.0,7.0,14.0,4.0,0.5268483712695454,0.4683621234592831,0.0,0.0,1.0,1.0,0.0
0.0726349855616684,0.2784504086218349,107.0,24.30196755431743,9.0,14.0,1.0,16.0,0.7471876817805501,0.3483277651289121,0.0436722414357972,1.0,0.0,0.0,1.0
0.7768634994220148,1.0,127.0,16.164970505392816,4.0,5.0,8.0,7.0,0.5958270429133316,0.6002647244930299,0.0131915845966519,0.0,1.0,0.0,1.0
0.2164667603501125,0.2701689264539804,111.0,26.03308037672862,4.0,12.0,23.0,8.0,0.3824923847549601,0.2689561122167416,0.0,0.0,1.0,1.0,0.0
0.2193861371109684,0.664958016734237,119.0,25.827137891788983,2.0,5.0,12.0,2.0,0.8045667946478594,0.4052195848926763,0.0,0.0,1.0,0.0,1.0
0.6768194548959613,0.0664061125517877,62.0,19.71095714229872,5.0,1.0,15.0,8.0,0.6044633628972401,0.5096914895937018,0.0267948145914119,0.0,1.0,1.0,0.0
0.4857367669660914,0.5592759244710386,81.0,11.581886327149128,9.0,6.0,15.0,8.0,0.6503424083790621,0.3531866796785848,0.0522019338057095,1.0,0.0,0.0,1.0
0.2994713699209121,0.4233237298121172,80.0,45.30626273665227,1.0,4.0,7.0,16.0,0.664568067969891,0.542383467077341,0.0,1.0,0.0,0.0,1.0
0.5689631761621529,0.7361768620893703,95.0,51.888975061432845,7.0,5.0,20.0,10.0,0.5517586380809528,0.6635108536961226,0.0,0.0,1.0,1.0,0.0
0.4158354271589144,0.3951274160216352,105.0,7.232570651828418,2.0,5.0,15.0,22.0,0.582547557022129,0.3356311238085958,0.03046520820611,1.0,0.0,0.0,1.0
0.2321345193915484,0.1509711904846586,102.0,23.42092944345552,1.0,7.0,10.0,9.0,0.1221123150552142,0.3213485366511929,0.0,0.0,1.0,1.0,0.0
0.085442417326201,0.3453245938309054,68.0,29.07195990619062,5.0,4.0,19.0,14.0,0.538433277608935,0.4129292619609832,0.0372260528521471,1.0,0.0,1.0,0.0
0.3645009486285638,0.3285894929483828,94.0,21.48940177755623,1.0,9.0,3.0,12.0,0.3409024021013522,0.4304583669713661,0.0347842430858671,0.0,1.0,1.0,0.0
0.107950315093669,0.7031347496817015,118.0,22.57189519458696,5.0,1.0,1.0,2.0,0.5938822618230717,0.3332427788226788,0.0929670658144939,0.0,1.0,1.0,0.0
0.6667545782325575,0.4023058277728175,76.0,9.327113188134737,5.0,7.0,4.0,18.0,0.7876152871850001,0.3342089605016634,0.0894802777543928,0.0,1.0,1.0,0.0
0.3693047158479102,0.6766599424826283,92.0,16.39016026922104,1.0,8.0,19.0,10.0,0.4982588063084471,0.365711791841756,0.0249496611724511,0.0,1.0,1.0,0.0
0.1979069765731392,0.2711522523420968,34.0,29.737095311414187,5.0,6.0,6.0,10.0,0.1490499787766175,0.5326802090547942,0.1054348667104188,0.0,1.0,1.0,0.0
0.1968620501372772,0.4105950469182109,176.0,34.13909128430139,4.0,3.0,19.0,14.0,0.4776861256812723,0.5542053251738485,0.0232879939122474,0.0,1.0,0.0,1.0
0.1192966092408006,0.3999304897242099,60.0,20.447374485596963,1.0,8.0,15.0,4.0,0.363162339642742,0.5438301695444012,0.0171217556000053,0.0,1.0,1.0,0.0
0.3462403513814686,0.2777892330533796,99.0,19.32562560158312,9.0,4.0,8.0,10.0,0.5739767999319643,0.5342798082882371,0.0,1.0,0.0,1.0,0.0
0.4264653740888982,0.3657173840829332,20.0,3.4645841597126115,3.0,2.0,13.0,14.0,0.4953958920715738,0.4534940499826936,0.0866819804620483,0.0,1.0,1.0,0.0
0.3825159010941051,0.8786886782182726,56.0,12.952745072830185,3.0,3.0,10.0,8.0,0.6142091704916778,0.5162746715299317,0.0043621598980555,0.0,1.0,1.0,0.0
0.4581168648701837,0.3409497062664881,45.0,31.24283192069988,1.0,1.0,16.0,17.0,0.3550338846484815,0.4790994024625538,0.0,0.0,1.0,1.0,0.0
0.4093282404963796,0.748398666149722,90.0,26.50809387373355,6.0,10.0,15.0,8.0,0.5890341183966745,0.3512997935011088,0.0313915939382171,0.0,1.0,1.0,0.0
0.103797602746512,0.3529207531046643,49.0,4.666601444685192,4.0,10.0,2.0,10.0,0.6239577102415269,0.4394971240898715,0.0801537670338795,0.0,1.0,1.0,0.0
0.2667656324047414,0.6817601721268024,82.0,16.638002912160218,6.0,3.0,8.0,11.0,0.3138968995224791,0.4023655394434201,0.0618092087457485,1.0,0.0,1.0,0.0
