0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0010043551992546622,0.3024208395864391,0.2759643916913947,0.38115455157015055,0.045454545454545456,0.26666666666666666,0.3142857142857143,0.42307692307692313,0.83151700886095,0.831180670912848,0.12543689816082423,1.0,0.0,1.0,0.0
0.0903538624312843,0.16887097399514597,0.19584569732937687,0.2669806721603106,0.0909090909090909,0.26666666666666666,0.1714285714285714,0.23076923076923078,0.2584237137036332,0.5669513522245243,0.023527194067876366,0.0,1.0,1.0,0.0
0.04136601523628572,0.5300894703804954,0.2997032640949555,0.3164307948745269,0.0,0.4,0.3714285714285714,0.15384615384615385,0.5268483712695454,0.5767325855015424,0.0,0.0,1.0,1.0,0.0
0.013585909880075134,0.2711620289109444,0.30860534124629085,0.4578981503594333,0.36363636363636365,0.8666666666666667,0.0,0.6153846153846154,0.7471876817805501,0.4289244636201585,0.10820064757956928,1.0,0.0,0.0,1.0
0.1550450237518797,1.0,0.3679525222551929,0.2980010991985152,0.13636363636363635,0.26666666666666666,0.19999999999999998,0.2692307692307693,0.5958270429133316,0.7391550452143516,0.032682957160711436,0.0,1.0,0.0,1.0
0.04247754804543503,0.262796895408061,0.32047477744807124,0.49191559363317583,0.13636363636363635,0.7333333333333334,0.6285714285714286,0.3076923076923077,0.3824923847549601,0.33118765633636743,0.0,0.0,1.0,1.0,0.0
0.0430639662911048,0.6615737542770072,0.3442136498516321,0.48786869576008984,0.045454545454545456,0.26666666666666666,0.3142857142857143,0.07692307692307693,0.8045667946478594,0.4989800139364426,0.0,0.0,1.0,0.0,1.0
0.13494907249703836,0.05697587126443202,0.17507418397626112,0.36768194131854637,0.18181818181818182,0.0,0.39999999999999997,0.3076923076923077,0.6044633628972401,0.6276248139588577,0.0663857909566518,0.0,1.0,1.0,0.0
0.09656609427505417,0.5548241661323623,0.2314540059347181,0.2079406455794156,0.36363636363636365,0.33333333333333337,0.39999999999999997,0.3076923076923077,0.6503424083790621,0.4349076424696058,0.12933348179500126,1.0,0.0,0.0,1.0
0.059150770282342204,0.4174987169819366,0.228486646884273,0.8706456100396213,0.0,0.2,0.1714285714285714,0.6153846153846154,0.664568067969891,0.6678811194005521,0.0,1.0,0.0,0.0,1.0
0.11328386963332623,0.7335119819084549,0.2729970326409496,1.0,0.2727272727272727,0.26666666666666666,0.5428571428571428,0.38461538461538464,0.5517586380809528,0.81703517640185,0.0,0.0,1.0,1.0,0.0
0.08252493946101315,0.3890175919410457,0.3026706231454006,0.12247388838750432,0.045454545454545456,0.26666666666666666,0.39999999999999997,0.8461538461538463,0.582547557022129,0.4132900508248456,0.07547941548623054,1.0,0.0,0.0,1.0
0.04562474709622211,0.14239514190369557,0.2937685459940653,0.4405852036986227,0.0,0.4,0.2571428571428571,0.34615384615384615,0.1221123150552142,0.39570273322089294,0.0,0.0,1.0,1.0,0.0
0.016158552016436657,0.3387117109403085,0.19287833827893175,0.551631465799858,0.18181818181818182,0.2,0.5142857142857142,0.5384615384615385,0.538433277608935,0.508473569811853,0.09222982134670145,1.0,0.0,1.0,0.0
0.07221332937841625,0.3218075686347301,0.2700296735905045,0.4026294841431087,0.0,0.5333333333333333,0.05714285714285715,0.46153846153846156,0.3409024021013522,0.5300585903500158,0.08618008839754603,0.0,1.0,1.0,0.0
0.020679736845846435,0.7001361107895976,0.34124629080118696,0.423901152824271,0.18181818181818182,0.0,0.0,0.07692307692307693,0.5938822618230717,0.41034908632365164,0.23033158807497003,0.0,1.0,1.0,0.0
0.13292733025568904,0.39626851290183585,0.2166172106824926,0.16363295150044382,0.18181818181818182,0.4,0.08571428571428572,0.6923076923076923,0.7876152871850001,0.41153882483980103,0.22169285752961249,0.0,1.0,1.0,0.0
0.07317826709496818,0.6733938812955842,0.26409495548961426,0.30242621806869047,0.0,0.4666666666666667,0.5142857142857142,0.38461538461538464,0.4982588063084471,0.4503308373859866,0.06181431057800632,0.0,1.0,1.0,0.0
0.038749424978745936,0.2637901538809058,0.09198813056379822,0.5647017900581206,0.18181818181818182,0.33333333333333337,0.14285714285714285,0.38461538461538464,0.1490499787766175,0.6559327042601495,0.26122132687657046,0.0,1.0,1.0,0.0
